run_id,dataset,dataset_id,tier,task,seed,condition,target,time_column,raw_fitness,final_fitness,predicted_metric,observed_metric,metric_residual,metric_name,metric_direction,calibration_status,remediation_status,validation_status,uncertainty,defect_policy_tier,WAHP,Wcalibrated,audit_receipt_hash
1,UCI Red Wine Quality,B1_wine_quality,Tier B (Calibration Benchmark),supervised_regression,46,STATIC_BASELINE,quality,,94.17,94.17,2.87,0.5654,-2.3046,RMSE,lower_is_better,N/A (Static Baseline),None (Static Baseline),Successfully Evaluated,N/A,NONE,"{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}","{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}",5790b3d04bff671fc2ad459a315da3086814ebb226bb5264075eb953c7604800
1,UCI Red Wine Quality,B1_wine_quality,Tier B (Calibration Benchmark),supervised_regression,46,FULL_DATATRUST,quality,,94.5,70.0,0.52,0.5654,0.11,RMSE,lower_is_better,Calibration Rejected,Policy Veto Enforced,Successfully Evaluated,"[69.5, 70.5] (SE=0.23)",YELLOW,"{'outlier_anomaly': 0.2898, 'completeness': 0.1672, 'validity': 0.1486, 'consistency': 0.1301, 'distribution_balance': 0.0929, 'coverage_representativeness': 0.0743, 'uniqueness': 0.0599, 'timeliness': 0.0372}","{'outlier_anomaly': 0.2898, 'completeness': 0.1672, 'validity': 0.1486, 'consistency': 0.1301, 'distribution_balance': 0.0929, 'coverage_representativeness': 0.0743, 'uniqueness': 0.0599, 'timeliness': 0.0372, 'label_integrity': 0.0929, 'outlier_resilience': 0.2898, 'missingness': 0.1672, 'drift_stability': 0.0372, 'temporal_validity': 0.0372, 'bias_imbalance': 0.0929, 'correlation_integrity': 0.1486, 'cardinality_schema': 0.1486, 'leakage': 0.1486}",fbccb6598cc406ceccb550b76235ef8dbd7da1715e95efe0c745825ab6405d4d
1,UCI Red Wine Quality,B1_wine_quality,Tier B (Calibration Benchmark),supervised_regression,46,NO_VETO,quality,,94.5,94.5,2.82,0.5654,-2.2546,RMSE,lower_is_better,N/A (Veto Disabled),Policy Veto Enforced,Successfully Evaluated,"[69.5, 70.5] (SE=0.23)",BYPASSED,"{'outlier_anomaly': 0.2898, 'completeness': 0.1672, 'validity': 0.1486, 'consistency': 0.1301, 'distribution_balance': 0.0929, 'coverage_representativeness': 0.0743, 'uniqueness': 0.0599, 'timeliness': 0.0372}","{'outlier_anomaly': 0.2898, 'completeness': 0.1672, 'validity': 0.1486, 'consistency': 0.1301, 'distribution_balance': 0.0929, 'coverage_representativeness': 0.0743, 'uniqueness': 0.0599, 'timeliness': 0.0372}",e9e94afaeb528aa0fdc2db9c7ce800080bc79a8f2d26139d9dc3acbb43bc0a3c
1,UCI Red Wine Quality,B1_wine_quality,Tier B (Calibration Benchmark),supervised_regression,46,NO_CALIBRATION,quality,,94.5,70.0,6.5,0.5654,-5.9346,RMSE,lower_is_better,Disabled (Prior W_AHP Preserved),Policy Veto Enforced,Successfully Evaluated,"[69.5, 70.5] (SE=0.23)",YELLOW,"{'outlier_anomaly': 0.2898, 'completeness': 0.1672, 'validity': 0.1486, 'consistency': 0.1301, 'distribution_balance': 0.0929, 'coverage_representativeness': 0.0743, 'uniqueness': 0.0599, 'timeliness': 0.0372}","{'outlier_anomaly': 0.2898, 'completeness': 0.1672, 'validity': 0.1486, 'consistency': 0.1301, 'distribution_balance': 0.0929, 'coverage_representativeness': 0.0743, 'uniqueness': 0.0599, 'timeliness': 0.0372}",e42a2259f9c4f20e07c3d0411917f563bfbb21c613f48a2505df6c99730e1de3
1,UCI Red Wine Quality,B1_wine_quality,Tier B (Calibration Benchmark),supervised_regression,46,NO_REMEDIATION,quality,,94.5,70.0,0.52,0.5654,0.11,RMSE,lower_is_better,Calibration Rejected,Remediation Disabled (Raw Benchmark State),Successfully Evaluated,"[69.5, 70.5] (SE=0.23)",YELLOW,"{'outlier_anomaly': 0.2898, 'completeness': 0.1672, 'validity': 0.1486, 'consistency': 0.1301, 'distribution_balance': 0.0929, 'coverage_representativeness': 0.0743, 'uniqueness': 0.0599, 'timeliness': 0.0372}","{'outlier_anomaly': 0.2898, 'completeness': 0.1672, 'validity': 0.1486, 'consistency': 0.1301, 'distribution_balance': 0.0929, 'coverage_representativeness': 0.0743, 'uniqueness': 0.0599, 'timeliness': 0.0372, 'label_integrity': 0.0929, 'outlier_resilience': 0.2898, 'missingness': 0.1672, 'drift_stability': 0.0372, 'temporal_validity': 0.0372, 'bias_imbalance': 0.0929, 'correlation_integrity': 0.1486, 'cardinality_schema': 0.1486, 'leakage': 0.1486}",3a0804e0b52ea5c1e60928d3dade292ebdcd4899da4c73273d6b48f415984570
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,42,STATIC_BASELINE,CO(GT),timestamp,91.5,91.5,3.28,53.8789,50.5989,RMSE,lower_is_better,N/A (Static Baseline),None (Static Baseline),Successfully Evaluated,N/A,NONE,"{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}","{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}",9d5d71a340bea716a1af43974d56bd0a2d43225d9ab0eb8cb5568a86ece91cdc
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,42,FULL_DATATRUST,CO(GT),timestamp,90.3,70.0,53.07,53.8789,-16.98,RMSE,lower_is_better,Calibration Improved,Policy Veto Enforced,Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",YELLOW,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2884, 'completeness': 0.1748, 'outlier_anomaly': 0.1741, 'consistency': 0.1104, 'validity': 0.0972, 'distribution_balance': 0.0579, 'coverage_representativeness': 0.0583, 'uniqueness': 0.0389, 'label_integrity': 0.0579, 'outlier_resilience': 0.1741, 'missingness': 0.1748, 'drift_stability': 0.2884, 'temporal_validity': 0.2884, 'bias_imbalance': 0.0579, 'correlation_integrity': 0.0972, 'cardinality_schema': 0.0972, 'leakage': 0.0972}",ba29fe8b3460c8755d13dfc4df14ef835a93804aa86dd2b4f6844be35ca40bd8
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,42,NO_VETO,CO(GT),timestamp,90.3,90.3,3.46,53.8789,50.4189,RMSE,lower_is_better,N/A (Veto Disabled),Policy Veto Enforced,Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",BYPASSED,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}",980764bf52323da31d65d558b2b2c415f1107a1c98829ba3571be5d3a1474453
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,42,NO_CALIBRATION,CO(GT),timestamp,90.3,70.0,6.5,53.8789,47.3789,RMSE,lower_is_better,Disabled (Prior W_AHP Preserved),Policy Veto Enforced,Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",YELLOW,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}",d8623d33e9b8c3a3986952fda97267f8bc14ce03619173ea388e8ca8c328dbe8
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,42,NO_REMEDIATION,CO(GT),timestamp,90.3,70.0,53.07,53.8789,-16.98,RMSE,lower_is_better,Calibration Improved,Remediation Disabled (Raw Benchmark State),Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",YELLOW,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2884, 'completeness': 0.1748, 'outlier_anomaly': 0.1741, 'consistency': 0.1104, 'validity': 0.0972, 'distribution_balance': 0.0579, 'coverage_representativeness': 0.0583, 'uniqueness': 0.0389, 'label_integrity': 0.0579, 'outlier_resilience': 0.1741, 'missingness': 0.1748, 'drift_stability': 0.2884, 'temporal_validity': 0.2884, 'bias_imbalance': 0.0579, 'correlation_integrity': 0.0972, 'cardinality_schema': 0.0972, 'leakage': 0.0972}",fff4653d318b961caad94f3bd4b6beafce89e18ce29507a4506afa9efbda8822
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,43,STATIC_BASELINE,CO(GT),timestamp,91.5,91.5,3.28,53.8789,50.5989,RMSE,lower_is_better,N/A (Static Baseline),None (Static Baseline),Successfully Evaluated,N/A,NONE,"{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}","{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}",2e1b449c05f13f608ae3bc5a4b24070206c92111599efbeccb8c71059be07590
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,43,FULL_DATATRUST,CO(GT),timestamp,90.3,70.0,53.07,53.8789,-16.98,RMSE,lower_is_better,Calibration Improved,Policy Veto Enforced,Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",YELLOW,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2884, 'completeness': 0.1748, 'outlier_anomaly': 0.1741, 'consistency': 0.1104, 'validity': 0.0972, 'distribution_balance': 0.0579, 'coverage_representativeness': 0.0583, 'uniqueness': 0.0389, 'label_integrity': 0.0579, 'outlier_resilience': 0.1741, 'missingness': 0.1748, 'drift_stability': 0.2884, 'temporal_validity': 0.2884, 'bias_imbalance': 0.0579, 'correlation_integrity': 0.0972, 'cardinality_schema': 0.0972, 'leakage': 0.0972}",ba29fe8b3460c8755d13dfc4df14ef835a93804aa86dd2b4f6844be35ca40bd8
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,43,NO_VETO,CO(GT),timestamp,90.3,90.3,3.46,53.8789,50.4189,RMSE,lower_is_better,N/A (Veto Disabled),Policy Veto Enforced,Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",BYPASSED,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}",4662aead7f375c19dafc024a4448375db227be51a7d0320aa3f53b29503ae1b0
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,43,NO_CALIBRATION,CO(GT),timestamp,90.3,70.0,6.5,53.8789,47.3789,RMSE,lower_is_better,Disabled (Prior W_AHP Preserved),Policy Veto Enforced,Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",YELLOW,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}",48d560b0718f19f9d6133d58f0ec8cf3a38689680950fbeb3c143772ccf951d6
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,43,NO_REMEDIATION,CO(GT),timestamp,90.3,70.0,53.07,53.8789,-16.98,RMSE,lower_is_better,Calibration Improved,Remediation Disabled (Raw Benchmark State),Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",YELLOW,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2884, 'completeness': 0.1748, 'outlier_anomaly': 0.1741, 'consistency': 0.1104, 'validity': 0.0972, 'distribution_balance': 0.0579, 'coverage_representativeness': 0.0583, 'uniqueness': 0.0389, 'label_integrity': 0.0579, 'outlier_resilience': 0.1741, 'missingness': 0.1748, 'drift_stability': 0.2884, 'temporal_validity': 0.2884, 'bias_imbalance': 0.0579, 'correlation_integrity': 0.0972, 'cardinality_schema': 0.0972, 'leakage': 0.0972}",85282b6e2480c69f9dfe2bf883f10becf4f32d54eb7eebbce707f6a9aa3de7a8
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,44,STATIC_BASELINE,CO(GT),timestamp,91.5,91.5,3.28,53.8789,50.5989,RMSE,lower_is_better,N/A (Static Baseline),None (Static Baseline),Successfully Evaluated,N/A,NONE,"{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}","{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}",a501335060b505658f768c09f4a830c43a41d28630cb826c5a380664d82fe2bb
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,44,FULL_DATATRUST,CO(GT),timestamp,90.3,70.0,53.07,53.8789,-16.98,RMSE,lower_is_better,Calibration Improved,Policy Veto Enforced,Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",YELLOW,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2884, 'completeness': 0.1748, 'outlier_anomaly': 0.1741, 'consistency': 0.1104, 'validity': 0.0972, 'distribution_balance': 0.0579, 'coverage_representativeness': 0.0583, 'uniqueness': 0.0389, 'label_integrity': 0.0579, 'outlier_resilience': 0.1741, 'missingness': 0.1748, 'drift_stability': 0.2884, 'temporal_validity': 0.2884, 'bias_imbalance': 0.0579, 'correlation_integrity': 0.0972, 'cardinality_schema': 0.0972, 'leakage': 0.0972}",ba29fe8b3460c8755d13dfc4df14ef835a93804aa86dd2b4f6844be35ca40bd8
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,44,NO_VETO,CO(GT),timestamp,90.3,90.3,3.46,53.8789,50.4189,RMSE,lower_is_better,N/A (Veto Disabled),Policy Veto Enforced,Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",BYPASSED,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}",2ae2c151865d0deb52abfac7e6a76609ab7fdb8e55c0cd7470de09f3d37918e7
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,44,NO_CALIBRATION,CO(GT),timestamp,90.3,70.0,6.5,53.8789,47.3789,RMSE,lower_is_better,Disabled (Prior W_AHP Preserved),Policy Veto Enforced,Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",YELLOW,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}",ba8d39fb8c411e691253cb90350ab35e02b7399486cdd0f09cc1b4e7882c12bf
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,44,NO_REMEDIATION,CO(GT),timestamp,90.3,70.0,53.07,53.8789,-16.98,RMSE,lower_is_better,Calibration Improved,Remediation Disabled (Raw Benchmark State),Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",YELLOW,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2884, 'completeness': 0.1748, 'outlier_anomaly': 0.1741, 'consistency': 0.1104, 'validity': 0.0972, 'distribution_balance': 0.0579, 'coverage_representativeness': 0.0583, 'uniqueness': 0.0389, 'label_integrity': 0.0579, 'outlier_resilience': 0.1741, 'missingness': 0.1748, 'drift_stability': 0.2884, 'temporal_validity': 0.2884, 'bias_imbalance': 0.0579, 'correlation_integrity': 0.0972, 'cardinality_schema': 0.0972, 'leakage': 0.0972}",09560892461b722ee02dcc12f591a0018cf7582b80d4bca9af1e4d98b127d529
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,45,STATIC_BASELINE,CO(GT),timestamp,91.5,91.5,3.28,53.8789,50.5989,RMSE,lower_is_better,N/A (Static Baseline),None (Static Baseline),Successfully Evaluated,N/A,NONE,"{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}","{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}",f25237c53586e00de28022fae8c1c5a320dfe649cf9e96e5c60d3493f47fb5a3
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,45,FULL_DATATRUST,CO(GT),timestamp,90.3,70.0,53.07,53.8789,-16.98,RMSE,lower_is_better,Calibration Improved,Policy Veto Enforced,Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",YELLOW,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2884, 'completeness': 0.1748, 'outlier_anomaly': 0.1741, 'consistency': 0.1104, 'validity': 0.0972, 'distribution_balance': 0.0579, 'coverage_representativeness': 0.0583, 'uniqueness': 0.0389, 'label_integrity': 0.0579, 'outlier_resilience': 0.1741, 'missingness': 0.1748, 'drift_stability': 0.2884, 'temporal_validity': 0.2884, 'bias_imbalance': 0.0579, 'correlation_integrity': 0.0972, 'cardinality_schema': 0.0972, 'leakage': 0.0972}",ba29fe8b3460c8755d13dfc4df14ef835a93804aa86dd2b4f6844be35ca40bd8
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,45,NO_VETO,CO(GT),timestamp,90.3,90.3,3.46,53.8789,50.4189,RMSE,lower_is_better,N/A (Veto Disabled),Policy Veto Enforced,Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",BYPASSED,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}",ce9b85382e9010346e8afcff4a2066efb686cd97aff7bee7b517a844874c93e0
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,45,NO_CALIBRATION,CO(GT),timestamp,90.3,70.0,6.5,53.8789,47.3789,RMSE,lower_is_better,Disabled (Prior W_AHP Preserved),Policy Veto Enforced,Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",YELLOW,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}",3cfffb4b747763482b0ad339e4648a7cba1652688f2367c80aff77b6ad2b7a04
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,45,NO_REMEDIATION,CO(GT),timestamp,90.3,70.0,53.07,53.8789,-16.98,RMSE,lower_is_better,Calibration Improved,Remediation Disabled (Raw Benchmark State),Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",YELLOW,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2884, 'completeness': 0.1748, 'outlier_anomaly': 0.1741, 'consistency': 0.1104, 'validity': 0.0972, 'distribution_balance': 0.0579, 'coverage_representativeness': 0.0583, 'uniqueness': 0.0389, 'label_integrity': 0.0579, 'outlier_resilience': 0.1741, 'missingness': 0.1748, 'drift_stability': 0.2884, 'temporal_validity': 0.2884, 'bias_imbalance': 0.0579, 'correlation_integrity': 0.0972, 'cardinality_schema': 0.0972, 'leakage': 0.0972}",7ab3969eb6462a7b4855ab0ceb6513e626b890e404be0212f18f663459bc72ab
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,46,STATIC_BASELINE,CO(GT),timestamp,91.5,91.5,3.28,53.8789,50.5989,RMSE,lower_is_better,N/A (Static Baseline),None (Static Baseline),Successfully Evaluated,N/A,NONE,"{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}","{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}",ab322aa65d5ef840a22642efeb771c18d3da0b0c4161392e8b50e15b3581aec7
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,46,FULL_DATATRUST,CO(GT),timestamp,90.3,70.0,53.07,53.8789,-16.98,RMSE,lower_is_better,Calibration Improved,Policy Veto Enforced,Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",YELLOW,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2884, 'completeness': 0.1748, 'outlier_anomaly': 0.1741, 'consistency': 0.1104, 'validity': 0.0972, 'distribution_balance': 0.0579, 'coverage_representativeness': 0.0583, 'uniqueness': 0.0389, 'label_integrity': 0.0579, 'outlier_resilience': 0.1741, 'missingness': 0.1748, 'drift_stability': 0.2884, 'temporal_validity': 0.2884, 'bias_imbalance': 0.0579, 'correlation_integrity': 0.0972, 'cardinality_schema': 0.0972, 'leakage': 0.0972}",ba29fe8b3460c8755d13dfc4df14ef835a93804aa86dd2b4f6844be35ca40bd8
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,46,NO_VETO,CO(GT),timestamp,90.3,90.3,3.46,53.8789,50.4189,RMSE,lower_is_better,N/A (Veto Disabled),Policy Veto Enforced,Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",BYPASSED,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}",3be60d95c8791a601bfd7b1e390a242d5d223361029a2477d285638defad973d
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,46,NO_CALIBRATION,CO(GT),timestamp,90.3,70.0,6.5,53.8789,47.3789,RMSE,lower_is_better,Disabled (Prior W_AHP Preserved),Policy Veto Enforced,Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",YELLOW,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}",4d91fe131c9598d5ad8b4a9bb98ff734ddc0091c0e3dc4bfca9c728a9cd741ab
